"","Tanggal","Curah_Hujan","Nama_Stasiun"
"8513",2008-04-21,5.8,"Silih Nara"
"8514",2008-04-22,2.3,"Silih Nara"
"8515",2008-04-23,0,"Silih Nara"
"8516",2008-04-24,0,"Silih Nara"
"8517",2008-04-25,4.2,"Silih Nara"
"8518",2008-04-26,10,"Silih Nara"
"8519",2008-04-27,10,"Silih Nara"
"8520",2008-04-28,0,"Silih Nara"
"8521",2008-04-29,0,"Silih Nara"
"8522",2008-04-30,0,"Silih Nara"
"8523",2008-05-01,0,"Silih Nara"
"8524",2008-05-02,0,"Silih Nara"
"8525",2008-05-03,0,"Silih Nara"
"8526",2008-05-04,0,"Silih Nara"
"8527",2008-05-05,0,"Silih Nara"
"8528",2008-05-06,0,"Silih Nara"
"8529",2008-05-07,0,"Silih Nara"
"8530",2008-05-08,0,"Silih Nara"
"8531",2008-05-09,0,"Silih Nara"
"8532",2008-05-10,0,"Silih Nara"
"8533",2008-05-11,0,"Silih Nara"
"8534",2008-05-12,0,"Silih Nara"
"8535",2008-05-13,0,"Silih Nara"
"8536",2008-05-14,0,"Silih Nara"
"8537",2008-05-15,0,"Silih Nara"
"8538",2008-05-16,0,"Silih Nara"
"8539",2008-05-17,0,"Silih Nara"
"8540",2008-05-18,0,"Silih Nara"
"8541",2008-05-19,5,"Silih Nara"
"8542",2008-05-20,0,"Silih Nara"
"8543",2008-05-21,1,"Silih Nara"
"8544",2008-05-22,2,"Silih Nara"
"8545",2008-05-23,3,"Silih Nara"
"8546",2008-05-24,0,"Silih Nara"
"8547",2008-05-25,0,"Silih Nara"
"8548",2008-05-26,0,"Silih Nara"
"8549",2008-05-27,0,"Silih Nara"
"8550",2008-05-28,0,"Silih Nara"
"8551",2008-05-29,0,"Silih Nara"
"8552",2008-05-30,0,"Silih Nara"
"8553",2008-05-31,0,"Silih Nara"
"8554",2008-06-01,0,"Silih Nara"
"8555",2008-06-02,0,"Silih Nara"
"8556",2008-06-03,0,"Silih Nara"
"8557",2008-06-04,0,"Silih Nara"
"8558",2008-06-05,0,"Silih Nara"
"8559",2008-06-06,0,"Silih Nara"
"8560",2008-06-07,0,"Silih Nara"
"8561",2008-06-08,0,"Silih Nara"
"8562",2008-06-09,0,"Silih Nara"
"8563",2008-06-10,5,"Silih Nara"
"8564",2008-06-11,0,"Silih Nara"
"8565",2008-06-12,0,"Silih Nara"
"8566",2008-06-13,6,"Silih Nara"
"8567",2008-06-14,0,"Silih Nara"
"8568",2008-06-15,2,"Silih Nara"
"8569",2008-06-16,0,"Silih Nara"
"8570",2008-06-17,0,"Silih Nara"
"8571",2008-06-18,0,"Silih Nara"
"8572",2008-06-19,0,"Silih Nara"
"8573",2008-06-20,0,"Silih Nara"
"8574",2008-06-21,0,"Silih Nara"
"8575",2008-06-22,0,"Silih Nara"
"8576",2008-06-23,0,"Silih Nara"
"8577",2008-06-24,0,"Silih Nara"
"8578",2008-06-25,0,"Silih Nara"
"8579",2008-06-26,0,"Silih Nara"
"8580",2008-06-27,0,"Silih Nara"
"8581",2008-06-28,0,"Silih Nara"
"8582",2008-06-29,0,"Silih Nara"
"8583",2008-06-30,0,"Silih Nara"
"8584",2008-07-01,0,"Silih Nara"
"8585",2008-07-02,0,"Silih Nara"
"8586",2008-07-03,0,"Silih Nara"
"8587",2008-07-04,0,"Silih Nara"
"8588",2008-07-05,0,"Silih Nara"
"8589",2008-07-06,0,"Silih Nara"
"8590",2008-07-07,0,"Silih Nara"
"8591",2008-07-08,0,"Silih Nara"
"8592",2008-07-09,0,"Silih Nara"
"8593",2008-07-10,0,"Silih Nara"
"8594",2008-07-11,0,"Silih Nara"
"8595",2008-07-12,0,"Silih Nara"
"8596",2008-07-13,5,"Silih Nara"
"8597",2008-07-14,0,"Silih Nara"
"8598",2008-07-15,5,"Silih Nara"
"8599",2008-07-16,0,"Silih Nara"
"8600",2008-07-17,0,"Silih Nara"
"8601",2008-07-18,0,"Silih Nara"
"8602",2008-07-19,0,"Silih Nara"
"8603",2008-07-20,0,"Silih Nara"
"8604",2008-07-21,0,"Silih Nara"
"8605",2008-07-22,0,"Silih Nara"
"8606",2008-07-23,3,"Silih Nara"
"8607",2008-07-24,5,"Silih Nara"
"8608",2008-07-25,0,"Silih Nara"
"8609",2008-07-26,0,"Silih Nara"
"8610",2008-07-27,0,"Silih Nara"
"8611",2008-07-28,0,"Silih Nara"
"8612",2008-07-29,0,"Silih Nara"
"8613",2008-07-30,0,"Silih Nara"
"8614",2008-07-31,0,"Silih Nara"
"8615",2008-08-01,0,"Silih Nara"
"8616",2008-08-02,0,"Silih Nara"
"8617",2008-08-03,0,"Silih Nara"
"8618",2008-08-04,0,"Silih Nara"
"8619",2008-08-05,0,"Silih Nara"
"8620",2008-08-06,0,"Silih Nara"
"8621",2008-08-07,0,"Silih Nara"
"8622",2008-08-08,0,"Silih Nara"
"8623",2008-08-09,0,"Silih Nara"
"8624",2008-08-10,0,"Silih Nara"
"8625",2008-08-11,0,"Silih Nara"
"8626",2008-08-12,0,"Silih Nara"
"8627",2008-08-13,0,"Silih Nara"
"8628",2008-08-14,0,"Silih Nara"
"8629",2008-08-15,0,"Silih Nara"
"8630",2008-08-16,1,"Silih Nara"
"8631",2008-08-17,0,"Silih Nara"
"8632",2008-08-18,10,"Silih Nara"
"8633",2008-08-19,6,"Silih Nara"
"8634",2008-08-20,10,"Silih Nara"
"8635",2008-08-21,1,"Silih Nara"
"8636",2008-08-22,3,"Silih Nara"
"8637",2008-08-23,0,"Silih Nara"
"8638",2008-08-24,0,"Silih Nara"
"8639",2008-08-25,0,"Silih Nara"
"8640",2008-08-26,0,"Silih Nara"
"8641",2008-08-27,0,"Silih Nara"
"8642",2008-08-28,2,"Silih Nara"
"8643",2008-08-29,2,"Silih Nara"
"8644",2008-08-30,5,"Silih Nara"
"8645",2008-08-31,1,"Silih Nara"
"8646",2008-09-01,0,"Silih Nara"
"8647",2008-09-02,0,"Silih Nara"
"8648",2008-09-03,0,"Silih Nara"
"8649",2008-09-04,0,"Silih Nara"
"8650",2008-09-05,0,"Silih Nara"
"8651",2008-09-06,0,"Silih Nara"
"8652",2008-09-07,0,"Silih Nara"
"8653",2008-09-08,0,"Silih Nara"
"8654",2008-09-09,10,"Silih Nara"
"8655",2008-09-10,30,"Silih Nara"
"8656",2008-09-11,0,"Silih Nara"
"8657",2008-09-12,17,"Silih Nara"
"8658",2008-09-13,16,"Silih Nara"
"8659",2008-09-14,3,"Silih Nara"
"8660",2008-09-15,0,"Silih Nara"
"8661",2008-09-16,0,"Silih Nara"
"8662",2008-09-17,0,"Silih Nara"
"8663",2008-09-18,0,"Silih Nara"
"8664",2008-09-19,0,"Silih Nara"
"8665",2008-09-20,2,"Silih Nara"
"8666",2008-09-21,0,"Silih Nara"
"8667",2008-09-22,0,"Silih Nara"
"8668",2008-09-23,0,"Silih Nara"
"8669",2008-09-24,0,"Silih Nara"
"8670",2008-09-25,0,"Silih Nara"
"8671",2008-09-26,9,"Silih Nara"
"8672",2008-09-27,0,"Silih Nara"
"8673",2008-09-28,0,"Silih Nara"
"8674",2008-09-29,0,"Silih Nara"
"8675",2008-09-30,0,"Silih Nara"
"8676",2008-10-01,0,"Silih Nara"
"8677",2008-10-02,0.85,"Silih Nara"
"8678",2008-10-03,0.45,"Silih Nara"
"8679",2008-10-04,0,"Silih Nara"
"8680",2008-10-05,0,"Silih Nara"
"8681",2008-10-06,0,"Silih Nara"
"8682",2008-10-07,0,"Silih Nara"
"8683",2008-10-08,1.1,"Silih Nara"
"8684",2008-10-09,15,"Silih Nara"
"8685",2008-10-10,26,"Silih Nara"
"8686",2008-10-11,11,"Silih Nara"
"8687",2008-10-12,16,"Silih Nara"
"8688",2008-10-13,13,"Silih Nara"
"8689",2008-10-14,11,"Silih Nara"
"8690",2008-10-15,6,"Silih Nara"
"8691",2008-10-16,0,"Silih Nara"
"8692",2008-10-17,7,"Silih Nara"
"8693",2008-10-18,6,"Silih Nara"
"8694",2008-10-19,15,"Silih Nara"
"8695",2008-10-20,5,"Silih Nara"
"8696",2008-10-21,8,"Silih Nara"
"8697",2008-10-22,0,"Silih Nara"
"8698",2008-10-23,0,"Silih Nara"
"8699",2008-10-24,0,"Silih Nara"
"8700",2008-10-25,0,"Silih Nara"
"8701",2008-10-26,14,"Silih Nara"
"8702",2008-10-27,5.5,"Silih Nara"
"8703",2008-10-28,60,"Silih Nara"
"8704",2008-10-29,1.15,"Silih Nara"
"8705",2008-10-30,10,"Silih Nara"
"8706",2008-10-31,3,"Silih Nara"
"8707",2008-11-01,0,"Silih Nara"
"8708",2008-11-02,3.1,"Silih Nara"
"8709",2008-11-03,0,"Silih Nara"
"8710",2008-11-04,17.8,"Silih Nara"
"8711",2008-11-05,0,"Silih Nara"
"8712",2008-11-06,23.4,"Silih Nara"
"8713",2008-11-07,8.4,"Silih Nara"
"8714",2008-11-08,0,"Silih Nara"
"8715",2008-11-09,13,"Silih Nara"
"8716",2008-11-10,50,"Silih Nara"
"8717",2008-11-11,30,"Silih Nara"
"8718",2008-11-12,36,"Silih Nara"
"8719",2008-11-13,6,"Silih Nara"
"8720",2008-11-14,3,"Silih Nara"
"8721",2008-11-15,5,"Silih Nara"
"8722",2008-11-16,15.2,"Silih Nara"
"8723",2008-11-17,41,"Silih Nara"
"8724",2008-11-18,3,"Silih Nara"
"8725",2008-11-19,11,"Silih Nara"
"8726",2008-11-20,10,"Silih Nara"
"8727",2008-11-21,0,"Silih Nara"
"8728",2008-11-22,38,"Silih Nara"
"8729",2008-11-23,0,"Silih Nara"
"8730",2008-11-24,79,"Silih Nara"
"8731",2008-11-25,1,"Silih Nara"
"8732",2008-11-26,73,"Silih Nara"
"8733",2008-11-27,17,"Silih Nara"
"8734",2008-11-28,5,"Silih Nara"
"8735",2008-11-29,0,"Silih Nara"
"8736",2008-11-30,0,"Silih Nara"
"8737",2008-12-01,0,"Silih Nara"
"8738",2008-12-02,2.8,"Silih Nara"
"8739",2008-12-03,0,"Silih Nara"
"8740",2008-12-04,1.1,"Silih Nara"
"8741",2008-12-05,0.3,"Silih Nara"
"8742",2008-12-06,0.8,"Silih Nara"
"8743",2008-12-07,0,"Silih Nara"
"8744",2008-12-08,7.1,"Silih Nara"
"8745",2008-12-09,3,"Silih Nara"
"8746",2008-12-10,0,"Silih Nara"
"8747",2008-12-11,0,"Silih Nara"
"8748",2008-12-12,3,"Silih Nara"
"8749",2008-12-13,1,"Silih Nara"
"8750",2008-12-14,29,"Silih Nara"
"8751",2008-12-15,48,"Silih Nara"
"8752",2008-12-16,20,"Silih Nara"
"8753",2008-12-17,18,"Silih Nara"
"8754",2008-12-18,0,"Silih Nara"
"8755",2008-12-19,0,"Silih Nara"
"8756",2008-12-20,7,"Silih Nara"
"8757",2008-12-21,5,"Silih Nara"
"8758",2008-12-22,0,"Silih Nara"
"8759",2008-12-23,3,"Silih Nara"
"8760",2008-12-24,46,"Silih Nara"
"8761",2008-12-25,3,"Silih Nara"
"8762",2008-12-26,0,"Silih Nara"
"8763",2008-12-27,0,"Silih Nara"
"8764",2008-12-28,18,"Silih Nara"
"8765",2008-12-29,0,"Silih Nara"
"8766",2008-12-30,13,"Silih Nara"
"8767",2008-12-31,1,"Silih Nara"
"8768",2009-01-01,0,"Silih Nara"
"8769",2009-01-02,20,"Silih Nara"
"8770",2009-01-03,0,"Silih Nara"
"8771",2009-01-04,2.3,"Silih Nara"
"8772",2009-01-05,0,"Silih Nara"
"8773",2009-01-06,0,"Silih Nara"
"8774",2009-01-07,0,"Silih Nara"
"8775",2009-01-08,0,"Silih Nara"
"8776",2009-01-09,0,"Silih Nara"
"8777",2009-01-10,3.5,"Silih Nara"
"8778",2009-01-11,13.6,"Silih Nara"
"8779",2009-01-12,4.95,"Silih Nara"
"8780",2009-01-13,14,"Silih Nara"
"8781",2009-01-14,14,"Silih Nara"
"8782",2009-01-15,23,"Silih Nara"
"8783",2009-01-16,13,"Silih Nara"
"8784",2009-01-17,10,"Silih Nara"
"8785",2009-01-18,23,"Silih Nara"
"8786",2009-01-19,7,"Silih Nara"
"8787",2009-01-20,14,"Silih Nara"
"8788",2009-01-21,2,"Silih Nara"
"8789",2009-01-22,1,"Silih Nara"
"8790",2009-01-23,0,"Silih Nara"
"8791",2009-01-24,12,"Silih Nara"
"8792",2009-01-25,12,"Silih Nara"
"8793",2009-01-26,3,"Silih Nara"
"8794",2009-01-27,2,"Silih Nara"
"8795",2009-01-28,8,"Silih Nara"
"8796",2009-01-29,2,"Silih Nara"
"8797",2009-01-30,38,"Silih Nara"
"8798",2009-01-31,32,"Silih Nara"
"8799",2009-02-01,31,"Silih Nara"
"8800",2009-02-02,1,"Silih Nara"
"8801",2009-02-03,11,"Silih Nara"
"8802",2009-02-04,0,"Silih Nara"
"8803",2009-02-05,1.95,"Silih Nara"
"8804",2009-02-06,7.8,"Silih Nara"
"8805",2009-02-07,5.4,"Silih Nara"
"8806",2009-02-08,3.75,"Silih Nara"
"8807",2009-02-09,2.45,"Silih Nara"
"8808",2009-02-10,0,"Silih Nara"
"8809",2009-02-11,0,"Silih Nara"
"8810",2009-02-12,0.3,"Silih Nara"
"8811",2009-02-13,0,"Silih Nara"
"8812",2009-02-14,10,"Silih Nara"
"8813",2009-02-15,4,"Silih Nara"
"8814",2009-02-16,1,"Silih Nara"
"8815",2009-02-17,13,"Silih Nara"
"8816",2009-02-18,0,"Silih Nara"
"8817",2009-02-19,0,"Silih Nara"
"8818",2009-02-20,0,"Silih Nara"
"8819",2009-02-21,10,"Silih Nara"
"8820",2009-02-22,2,"Silih Nara"
"8821",2009-02-23,5,"Silih Nara"
"8822",2009-02-24,1,"Silih Nara"
"8823",2009-02-25,0,"Silih Nara"
"8824",2009-02-26,6,"Silih Nara"
"8825",2009-02-27,0,"Silih Nara"
"8826",2009-02-28,5,"Silih Nara"
"8827",2009-03-01,0,"Silih Nara"
"8828",2009-03-02,1,"Silih Nara"
"8829",2009-03-03,0,"Silih Nara"
"8830",2009-03-04,0,"Silih Nara"
"8831",2009-03-05,1.5,"Silih Nara"
"8832",2009-03-06,0,"Silih Nara"
"8833",2009-03-07,10.95,"Silih Nara"
"8834",2009-03-08,6.6,"Silih Nara"
"8835",2009-03-09,2.95,"Silih Nara"
"8836",2009-03-10,3.8,"Silih Nara"
"8837",2009-03-11,5.21,"Silih Nara"
"8838",2009-03-12,0,"Silih Nara"
"8839",2009-03-13,1,"Silih Nara"
"8840",2009-03-14,0,"Silih Nara"
"8841",2009-03-15,0,"Silih Nara"
"8842",2009-03-16,0,"Silih Nara"
"8843",2009-03-17,0,"Silih Nara"
"8844",2009-03-18,0,"Silih Nara"
"8845",2009-03-19,0,"Silih Nara"
"8846",2009-03-20,0,"Silih Nara"
"8847",2009-03-21,0,"Silih Nara"
"8848",2009-03-22,27,"Silih Nara"
"8849",2009-03-23,34,"Silih Nara"
"8850",2009-03-24,34,"Silih Nara"
"8851",2009-03-25,10,"Silih Nara"
"8852",2009-03-26,85,"Silih Nara"
"8853",2009-03-27,20,"Silih Nara"
"8854",2009-03-28,3,"Silih Nara"
"8855",2009-03-29,6,"Silih Nara"
"8856",2009-03-30,13,"Silih Nara"
"8857",2009-03-31,30,"Silih Nara"
"8858",2009-04-01,0,"Silih Nara"
"8859",2009-04-02,0,"Silih Nara"
"8860",2009-04-03,0,"Silih Nara"
"8861",2009-04-04,11.4,"Silih Nara"
"8862",2009-04-05,12.45,"Silih Nara"
"8863",2009-04-06,1.95,"Silih Nara"
"8864",2009-04-07,0.45,"Silih Nara"
"8865",2009-04-08,2.95,"Silih Nara"
"8866",2009-04-09,0.3,"Silih Nara"
"8867",2009-04-10,13.9,"Silih Nara"
"8868",2009-04-11,0,"Silih Nara"
"8869",2009-04-12,0,"Silih Nara"
"8870",2009-04-13,0,"Silih Nara"
"8871",2009-04-14,0,"Silih Nara"
"8872",2009-04-15,0,"Silih Nara"
"8873",2009-04-16,0,"Silih Nara"
"8874",2009-04-17,0,"Silih Nara"
"8875",2009-04-18,0,"Silih Nara"
"8876",2009-04-19,0,"Silih Nara"
"8877",2009-04-20,16,"Silih Nara"
"8878",2009-04-21,13,"Silih Nara"
"8879",2009-04-22,3,"Silih Nara"
"8880",2009-04-23,10,"Silih Nara"
"8881",2009-04-24,20,"Silih Nara"
"8882",2009-04-25,15,"Silih Nara"
"8883",2009-04-26,0,"Silih Nara"
"8884",2009-04-27,22,"Silih Nara"
"8885",2009-04-28,14,"Silih Nara"
"8886",2009-04-29,0,"Silih Nara"
"8887",2009-04-30,0,"Silih Nara"
"8888",2009-05-01,4,"Silih Nara"
"8889",2009-05-02,1,"Silih Nara"
"8890",2009-05-03,0,"Silih Nara"
"8891",2009-05-04,0,"Silih Nara"
"8892",2009-05-05,0,"Silih Nara"
"8893",2009-05-06,0,"Silih Nara"
"8894",2009-05-07,0,"Silih Nara"
"8895",2009-05-08,2.1,"Silih Nara"
"8896",2009-05-09,0,"Silih Nara"
"8897",2009-05-10,0,"Silih Nara"
"8898",2009-05-11,0,"Silih Nara"
"8899",2009-05-12,0,"Silih Nara"
"8900",2009-05-13,0,"Silih Nara"
"8901",2009-05-14,5,"Silih Nara"
"8902",2009-05-15,0,"Silih Nara"
"8903",2009-05-16,0,"Silih Nara"
"8904",2009-05-17,0,"Silih Nara"
"8905",2009-05-18,6,"Silih Nara"
"8906",2009-05-19,13,"Silih Nara"
"8907",2009-05-20,0,"Silih Nara"
"8908",2009-05-21,0,"Silih Nara"
"8909",2009-05-22,1,"Silih Nara"
"8910",2009-05-23,1,"Silih Nara"
"8911",2009-05-24,3,"Silih Nara"
"8912",2009-05-25,2,"Silih Nara"
"8913",2009-05-26,13,"Silih Nara"
"8914",2009-05-27,0,"Silih Nara"
"8915",2009-05-28,2,"Silih Nara"
"8916",2009-05-29,0,"Silih Nara"
"8917",2009-05-30,40,"Silih Nara"
"8918",2009-05-31,2,"Silih Nara"
"8919",2009-06-01,6,"Silih Nara"
"8920",2009-06-02,1,"Silih Nara"
"8921",2009-06-03,2,"Silih Nara"
"8922",2009-06-04,6.35,"Silih Nara"
"8923",2009-06-05,0,"Silih Nara"
"8924",2009-06-06,0,"Silih Nara"
"8925",2009-06-07,0,"Silih Nara"
"8926",2009-06-08,0,"Silih Nara"
"8927",2009-06-09,0,"Silih Nara"
"8928",2009-06-10,1.5,"Silih Nara"
"8929",2009-06-11,2.35,"Silih Nara"
"8930",2009-06-12,0,"Silih Nara"
"8931",2009-06-13,3,"Silih Nara"
"8932",2009-06-14,0,"Silih Nara"
"8933",2009-06-15,10,"Silih Nara"
"8934",2009-06-16,0,"Silih Nara"
"8935",2009-06-17,0,"Silih Nara"
"8936",2009-06-18,6,"Silih Nara"
"8937",2009-06-19,0,"Silih Nara"
"8938",2009-06-20,0,"Silih Nara"
"8939",2009-06-21,0,"Silih Nara"
"8940",2009-06-22,0,"Silih Nara"
"8941",2009-06-23,0,"Silih Nara"
"8942",2009-06-24,0,"Silih Nara"
"8943",2009-06-25,0,"Silih Nara"
"8944",2009-06-26,0,"Silih Nara"
"8945",2009-06-27,0,"Silih Nara"
"8946",2009-06-28,0,"Silih Nara"
"8947",2009-06-29,4,"Silih Nara"
"8948",2009-06-30,0,"Silih Nara"
"8949",2009-07-01,6,"Silih Nara"
"8950",2009-07-02,1,"Silih Nara"
"8951",2009-07-03,0,"Silih Nara"
"8952",2009-07-04,0,"Silih Nara"
"8953",2009-07-05,0,"Silih Nara"
"8954",2009-07-06,0,"Silih Nara"
"8955",2009-07-07,0,"Silih Nara"
"8956",2009-07-08,0,"Silih Nara"
"8957",2009-07-09,0,"Silih Nara"
"8958",2009-07-10,0,"Silih Nara"
"8959",2009-07-11,0,"Silih Nara"
"8960",2009-07-12,0,"Silih Nara"
"8961",2009-07-13,0,"Silih Nara"
"8962",2009-07-14,0,"Silih Nara"
"8963",2009-07-15,0,"Silih Nara"
"8964",2009-07-16,0,"Silih Nara"
"8965",2009-07-17,0,"Silih Nara"
"8966",2009-07-18,5,"Silih Nara"
"8967",2009-07-19,0,"Silih Nara"
"8968",2009-07-20,0,"Silih Nara"
"8969",2009-07-21,0,"Silih Nara"
"8970",2009-07-22,0,"Silih Nara"
"8971",2009-07-23,0,"Silih Nara"
"8972",2009-07-24,1,"Silih Nara"
"8973",2009-07-25,30,"Silih Nara"
"8974",2009-07-26,10,"Silih Nara"
"8975",2009-07-27,0,"Silih Nara"
"8976",2009-07-28,0,"Silih Nara"
"8977",2009-07-29,0,"Silih Nara"
"8978",2009-07-30,0,"Silih Nara"
"8979",2009-07-31,0,"Silih Nara"
"8980",2009-08-01,0,"Silih Nara"
"8981",2009-08-02,0,"Silih Nara"
"8982",2009-08-03,0,"Silih Nara"
"8983",2009-08-04,0,"Silih Nara"
"8984",2009-08-05,0,"Silih Nara"
"8985",2009-08-06,0,"Silih Nara"
"8986",2009-08-07,0,"Silih Nara"
"8987",2009-08-08,0,"Silih Nara"
"8988",2009-08-09,0,"Silih Nara"
"8989",2009-08-10,0,"Silih Nara"
"8990",2009-08-11,0,"Silih Nara"
"8991",2009-08-12,0,"Silih Nara"
"8992",2009-08-13,0,"Silih Nara"
"8993",2009-08-14,0,"Silih Nara"
"8994",2009-08-15,0,"Silih Nara"
"8995",2009-08-16,3,"Silih Nara"
"8996",2009-08-17,0,"Silih Nara"
"8997",2009-08-18,0,"Silih Nara"
"8998",2009-08-19,0,"Silih Nara"
"8999",2009-08-20,0,"Silih Nara"
"9000",2009-08-21,0,"Silih Nara"
"9001",2009-08-22,0,"Silih Nara"
"9002",2009-08-23,0,"Silih Nara"
"9003",2009-08-24,0,"Silih Nara"
"9004",2009-08-25,0,"Silih Nara"
"9005",2009-08-26,0,"Silih Nara"
"9006",2009-08-27,0,"Silih Nara"
"9007",2009-08-28,0,"Silih Nara"
"9008",2009-08-29,0,"Silih Nara"
"9009",2009-08-30,0,"Silih Nara"
"9010",2009-08-31,0,"Silih Nara"
"9011",2009-09-01,0,"Silih Nara"
"9012",2009-09-02,0,"Silih Nara"
"9013",2009-09-03,0,"Silih Nara"
"9014",2009-09-04,0,"Silih Nara"
"9015",2009-09-05,0,"Silih Nara"
"9016",2009-09-06,0,"Silih Nara"
"9017",2009-09-07,0,"Silih Nara"
"9018",2009-09-08,0,"Silih Nara"
"9019",2009-09-09,0,"Silih Nara"
"9020",2009-09-10,0,"Silih Nara"
"9021",2009-09-11,0,"Silih Nara"
"9022",2009-09-12,0,"Silih Nara"
"9023",2009-09-13,0,"Silih Nara"
"9024",2009-09-14,0,"Silih Nara"
"9025",2009-09-15,0,"Silih Nara"
"9026",2009-09-16,3,"Silih Nara"
"9027",2009-09-17,22,"Silih Nara"
"9028",2009-09-18,0,"Silih Nara"
"9029",2009-09-19,0,"Silih Nara"
"9030",2009-09-20,0,"Silih Nara"
"9031",2009-09-21,0,"Silih Nara"
"9032",2009-09-22,0,"Silih Nara"
"9033",2009-09-23,2,"Silih Nara"
"9034",2009-09-24,4,"Silih Nara"
"9035",2009-09-25,6,"Silih Nara"
"9036",2009-09-26,0,"Silih Nara"
"9037",2009-09-27,0,"Silih Nara"
"9038",2009-09-28,0,"Silih Nara"
"9039",2009-09-29,0,"Silih Nara"
"9040",2009-09-30,3,"Silih Nara"
"9041",2009-10-01,3,"Silih Nara"
"9042",2009-10-02,6,"Silih Nara"
"9043",2009-10-03,8,"Silih Nara"
"9044",2009-10-04,0,"Silih Nara"
"9045",2009-10-05,0,"Silih Nara"
"9046",2009-10-06,0,"Silih Nara"
"9047",2009-10-07,0,"Silih Nara"
"9048",2009-10-08,0,"Silih Nara"
"9049",2009-10-09,1.3,"Silih Nara"
"9050",2009-10-10,3.8,"Silih Nara"
"9051",2009-10-11,1.7,"Silih Nara"
"9052",2009-10-12,0,"Silih Nara"
"9053",2009-10-13,20,"Silih Nara"
"9054",2009-10-14,76,"Silih Nara"
"9055",2009-10-15,0,"Silih Nara"
"9056",2009-10-16,0,"Silih Nara"
"9057",2009-10-17,0,"Silih Nara"
"9058",2009-10-18,0,"Silih Nara"
"9059",2009-10-19,0,"Silih Nara"
"9060",2009-10-20,0,"Silih Nara"
"9061",2009-10-21,0,"Silih Nara"
"9062",2009-10-22,0,"Silih Nara"
"9063",2009-10-23,12,"Silih Nara"
"9064",2009-10-24,19,"Silih Nara"
"9065",2009-10-25,11,"Silih Nara"
"9066",2009-10-26,10,"Silih Nara"
"9067",2009-10-27,8,"Silih Nara"
"9068",2009-10-28,0,"Silih Nara"
"9069",2009-10-29,10,"Silih Nara"
"9070",2009-10-30,0,"Silih Nara"
"9071",2009-10-31,0,"Silih Nara"
"9072",2009-11-01,0,"Silih Nara"
"9073",2009-11-02,0,"Silih Nara"
"9074",2009-11-03,6,"Silih Nara"
"9075",2009-11-04,0,"Silih Nara"
"9076",2009-11-05,0,"Silih Nara"
"9077",2009-11-06,0,"Silih Nara"
"9078",2009-11-07,0,"Silih Nara"
"9079",2009-11-08,0,"Silih Nara"
"9080",2009-11-09,0.54,"Silih Nara"
"9081",2009-11-10,0,"Silih Nara"
"9082",2009-11-11,0,"Silih Nara"
"9083",2009-11-12,0,"Silih Nara"
"9084",2009-11-13,2,"Silih Nara"
"9085",2009-11-14,17,"Silih Nara"
"9086",2009-11-15,6,"Silih Nara"
"9087",2009-11-16,0,"Silih Nara"
"9088",2009-11-17,15,"Silih Nara"
"9089",2009-11-18,30,"Silih Nara"
"9090",2009-11-19,25,"Silih Nara"
"9091",2009-11-20,45,"Silih Nara"
"9092",2009-11-21,33,"Silih Nara"
"9093",2009-11-22,18,"Silih Nara"
"9094",2009-11-23,18,"Silih Nara"
"9095",2009-11-24,17,"Silih Nara"
"9096",2009-11-25,0,"Silih Nara"
"9097",2009-11-26,50,"Silih Nara"
"9098",2009-11-27,10,"Silih Nara"
"9099",2009-11-28,5,"Silih Nara"
"9100",2009-11-29,0,"Silih Nara"
"9101",2009-11-30,4,"Silih Nara"
"9102",2009-12-01,5,"Silih Nara"
"9103",2009-12-02,0,"Silih Nara"
"9104",2009-12-03,26,"Silih Nara"
"9105",2009-12-04,0,"Silih Nara"
"9106",2009-12-05,0.6,"Silih Nara"
"9107",2009-12-06,2.8,"Silih Nara"
"9108",2009-12-07,0,"Silih Nara"
"9109",2009-12-08,0,"Silih Nara"
"9110",2009-12-09,0,"Silih Nara"
"9111",2009-12-10,4.2,"Silih Nara"
"9112",2009-12-11,0,"Silih Nara"
"9113",2009-12-12,0,"Silih Nara"
"9114",2009-12-13,0,"Silih Nara"
"9115",2009-12-14,0,"Silih Nara"
"9116",2009-12-15,0,"Silih Nara"
"9117",2009-12-16,0,"Silih Nara"
"9118",2009-12-17,0,"Silih Nara"
"9119",2009-12-18,0,"Silih Nara"
"9120",2009-12-19,0,"Silih Nara"
"9121",2009-12-20,0,"Silih Nara"
"9122",2009-12-21,0,"Silih Nara"
"9123",2009-12-22,0,"Silih Nara"
"9124",2009-12-23,11,"Silih Nara"
"9125",2009-12-24,10,"Silih Nara"
"9126",2009-12-25,52,"Silih Nara"
"9127",2009-12-26,9,"Silih Nara"
"9128",2009-12-27,16,"Silih Nara"
"9129",2009-12-28,1,"Silih Nara"
"9130",2009-12-29,0,"Silih Nara"
"9131",2009-12-30,13,"Silih Nara"
"9132",2009-12-31,28,"Silih Nara"
"9133",2010-01-01,2,"Silih Nara"
"9134",2010-01-02,2,"Silih Nara"
"9135",2010-01-03,30,"Silih Nara"
"9136",2010-01-04,17,"Silih Nara"
"9137",2010-01-05,10,"Silih Nara"
"9138",2010-01-06,11,"Silih Nara"
"9139",2010-01-07,7,"Silih Nara"
"9140",2010-01-08,0,"Silih Nara"
"9141",2010-01-09,0,"Silih Nara"
"9142",2010-01-10,9.5,"Silih Nara"
